seg_id,year,opus_screen
2020-11-20#t241w0,2020,4
2025-12-11#t1900w0,2025,4
2025-05-16#t2560w0,2025,4
2018-11-01#t471w4,2018,4
2025-03-26#t1474w2,2025,4
2021-06-02#t3168w1,2021,4
2021-05-12#t2219w0,2021,4
2021-03-24#t1832w12,2021,4
2024-12-12#t836w1,2024,4
2021-06-08#t3454w1,2021,4
2020-11-18#t84w0,2020,4
2021-05-19#t2694w0,2021,4
2021-12-02#t5028w0,2021,4
2022-12-07#t10167w0,2022,4
2023-11-03#t13915w0,2023,4
2021-03-17#t1512w0,2021,4
2022-11-18#t9542w0,2022,4
2021-05-13#t2361w3,2021,4
2024-05-30#t17230w2,2024,4
2026-03-20#t2223w6,2026,4
2025-05-30#t2984w0,2025,4
2021-02-12#t1398w2,2021,4
2023-06-09#t12643w8,2023,4
2025-11-06#t758w0,2025,4
2023-12-07#t15199w0,2023,4
2023-06-14#t12769w0,2023,4
2022-12-15#t10711w6,2022,4
2021-05-12#t2221w0,2021,4
2023-06-13#t12727w5,2023,4
2019-11-27#t172w0,2019,4
2022-11-24#t9752w0,2022,4
2023-05-18#t12186w0,2023,4
2019-11-28#t2813w1,2019,4
2021-12-08#t5396w4,2021,4
2018-10-30#t271w0,2018,4
2022-03-24#t6068w4,2022,4
2019-12-12#t400w0,2019,4
2018-11-23#t706w0,2018,4
2019-12-13#t3176w0,2019,4
2022-05-13#t6941w0,2022,4
2019-05-16#t1880w1,2019,4
2022-11-24#t9805w4,2022,4
2020-12-08#t403w0,2020,4
2022-11-01#t8858w2,2022,4
2022-12-06#t9982w0,2022,4
2024-05-08#t16280w0,2024,4
2021-02-12#t1350w0,2021,4
2026-03-24#t2318w9,2026,4
2019-03-22#t1296w0,2019,4
2018-12-11#t1025w0,2018,4
2018-10-30#t302w2,2018,4
2021-05-12#t2223w1,2021,4
2025-05-16#t2495w0,2025,4
2025-05-28#t2727w0,2025,4
2018-10-31#t383w5,2018,4
2025-10-28#t286w2,2025,4
2024-11-27#t422w3,2024,4
2022-03-30#t6332w8,2022,4
2022-12-14#t10592w2,2022,4
2023-05-18#t12155w5,2023,4
2023-12-06#t15055w2,2023,4
2024-05-31#t17317w0,2024,4
2022-06-08#t7839w0,2022,4
2022-06-08#t7842w0,2022,4
2019-11-22#t2561w0,2019,4
2025-05-14#t2276w0,2025,4
2023-05-19#t12207w0,2023,4
2024-03-26#t15804w2,2024,4
2023-05-10#t11626w0,2023,4
2019-05-28#t1997w0,2019,4
2022-11-15#t9151w0,2022,4
2024-05-09#t16466w0,2024,4
2021-06-10#t3677w1,2021,4
2018-11-23#t743w8,2018,4
2021-06-03#t3284w1,2021,4
2022-11-01#t8870w9,2022,4
2019-11-26#t2620w0,2019,4
2025-05-16#t2506w0,2025,4
2023-11-30#t14741w7,2023,4
2022-12-08#t10344w2,2022,4
2022-05-31#t7350w8,2022,4
2025-05-27#t2652w3,2025,4
2022-05-19#t7202w1,2022,4
2022-12-06#t10047w0,2022,4
2025-05-28#t2778w4,2025,4
2019-11-28#t2710w0,2019,4
2023-05-17#t11977w0,2023,4
2021-12-10#t5621w4,2021,4
2025-12-11#t1869w0,2025,4
2020-12-08#t392w0,2020,4
2018-11-23#t687w0,2018,4
2025-06-04#t3185w0,2025,4
2018-11-28#t969w12,2018,4
2025-10-28#t256w0,2025,4
2020-03-11#t3719w0,2020,4
2020-11-24#t298w1,2020,4
2022-11-15#t9228w7,2022,4
2022-12-06#t10046w0,2022,4
2023-11-03#t13971w1,2023,4
2024-06-07#t17708w0,2024,4
2019-05-28#t2107w0,2019,4
2022-05-31#t7352w9,2022,4
2025-05-13#t2098w0,2025,4
2020-12-16#t947w0,2020,4
2023-10-18#t13106w0,2023,4
2026-05-14#t3196w5,2026,4
2021-05-20#t2804w2,2021,4
2025-11-05#t618w0,2025,4
2021-11-05#t4147w0,2021,4
2024-03-26#t15809w6,2024,4
2025-05-14#t2312w8,2025,4
2023-11-28#t14501w0,2023,4
2020-05-26#t4063w0,2020,4
2019-11-20#t2387w0,2019,4
2019-11-20#t2403w0,2019,4
2024-03-22#t15635w0,2024,4
2025-05-30#t3030w0,2025,4
2023-03-30#t11334w0,2023,4
2022-12-13#t10518w1,2022,4
2021-06-10#t3651w0,2021,4
2022-12-16#t10767w0,2022,4
2025-05-30#t3042w8,2025,4
2024-03-26#t15807w6,2024,4
2022-10-04#t8129w0,2022,4
2024-03-22#t15708w0,2024,4
2021-05-19#t2686w0,2021,4
2022-11-15#t9155w0,2022,4
2025-11-06#t785w0,2025,4
2023-03-24#t10987w0,2023,4
2019-12-20#t3587w0,2019,4
2022-03-29#t6196w0,2022,4
2025-06-04#t3172w0,2025,4
2025-10-30#t493w0,2025,4
2025-12-02#t1327w0,2025,4
2020-03-11#t3838w0,2020,4
2021-06-10#t3672w0,2021,4
2022-06-08#t7841w0,2022,4
2019-12-11#t3074w0,2019,4
2022-05-19#t7223w0,2022,4
2024-11-26#t327w0,2024,4
2021-11-09#t4287w1,2021,4
2021-06-01#t3046w0,2021,4
2019-05-14#t1584w0,2019,4
2019-11-20#t2361w0,2019,4
2025-12-09#t1651w0,2025,4
2019-12-11#t3045w0,2019,4
2021-11-25#t4704w0,2021,4
2018-10-26#t159w0,2018,4
2021-06-03#t3308w0,2021,4
2023-10-20#t13243w2,2023,4
2021-03-24#t1788w0,2021,4
2025-12-09#t1704w0,2025,4
2018-11-28#t960w5,2018,4
2023-06-08#t12482w0,2023,4
2025-03-19#t1142w3,2025,4
2024-05-30#t17175w0,2024,4
2020-12-18#t1239w0,2020,4
2018-10-31#t372w1,2018,4
2022-11-02#t8989w5,2022,4
2021-06-10#t3627w0,2021,4
2023-06-13#t12719w1,2023,4
2024-05-16#t16792w0,2024,4
2021-05-21#t2937w0,2021,4
2019-11-27#t148w0,2019,4
2019-05-31#t2227w0,2019,4
2023-06-14#t12765w0,2023,4
2024-05-07#t16228w4,2024,4
2019-05-28#t1994w0,2019,4
2021-05-19#t2660w3,2021,4
2024-11-22#t163w0,2024,4
2023-10-17#t13058w2,2023,4
2023-06-08#t12527w0,2023,4
2023-12-05#t14872w0,2023,4
2025-10-24#t175w3,2025,4
2021-12-10#t5587w0,2021,4
2019-05-28#t1937w0,2019,4
2021-12-16#t5905w0,2021,4
2025-05-29#t2907w3,2025,4
2018-11-27#t847w12,2018,4
2019-11-20#t2412w0,2019,4
2021-12-07#t5266w1,2021,4
2020-12-15#t812w0,2020,4
2023-12-08#t15304w4,2023,4
2021-05-13#t2361w2,2021,4
2021-05-11#t2029w0,2021,4
2023-12-08#t15251w0,2023,4
2025-10-29#t316w0,2025,4
2018-10-30#t260w0,2018,4
2019-12-11#t3039w0,2019,4
2025-05-13#t2151w1,2025,4
2024-12-12#t815w1,2024,4
2021-05-18#t2584w0,2021,4
2021-05-14#t2404w0,2021,4
2022-05-20#t7260w0,2022,4
2019-11-28#t2824w6,2019,4
2023-11-02#t13853w3,2023,4
2021-05-19#t2627w0,2021,4
2024-12-11#t690w0,2024,4
2023-06-15#t12857w0,2023,4
2025-03-27#t1581w0,2025,4
2020-12-09#t540w0,2020,4
2021-05-14#t2451w8,2021,4
2019-11-26#t2641w0,2019,4
2021-12-17#t5979w0,2021,4
2020-12-11#t744w0,2020,4
2019-11-28#t2851w1,2019,4
2019-05-28#t2089w0,2019,4
2025-06-03#t3085w0,2025,4
2022-12-15#t10684w0,2022,4
2021-05-14#t2422w0,2021,4
2020-12-18#t1290w0,2020,4
2023-05-17#t12039w1,2023,4
2023-05-18#t12161w1,2023,4
2022-06-08#t7793w0,2022,4
2021-05-12#t2204w5,2021,4
2021-05-12#t2235w5,2021,4
2020-05-26#t4056w0,2020,4
2023-06-09#t12629w0,2023,4
2023-05-11#t11704w0,2023,4
2022-06-08#t7834w3,2022,4
2021-06-10#t3578w0,2021,4
2023-05-09#t11518w1,2023,4
2018-10-31#t391w3,2018,4
2023-11-03#t13945w0,2023,4
2021-11-04#t4108w1,2021,4
2019-03-22#t1324w1,2019,4
2021-06-01#t3032w1,2021,4
2026-05-14#t3166w4,2026,4
2019-12-13#t3197w0,2019,4
2024-12-10#t636w3,2024,4
2021-11-12#t4462w1,2021,4
2023-06-15#t12948w0,2023,4
2020-12-18#t1204w0,2020,4
2023-10-25#t13448w2,2023,4
2019-12-19#t3519w0,2019,4
2021-12-03#t5151w0,2021,4
2023-11-02#t13801w0,2023,4
2024-03-26#t15828w4,2024,4
2025-05-13#t2081w0,2025,4
2022-11-03#t9111w1,2022,4
2024-03-22#t15636w0,2024,4
2021-12-02#t4986w0,2021,4
2024-11-22#t217w1,2024,4
2022-05-10#t6594w4,2022,4
2020-05-26#t4071w0,2020,4
2024-03-27#t15956w1,2024,4
2021-03-23#t1674w0,2021,4
2025-05-16#t2484w0,2025,4
2023-11-22#t14150w0,2023,4
2021-12-09#t5497w1,2021,4
2022-06-02#t7499w0,2022,4
2021-05-21#t2901w0,2021,4
2019-11-22#t2560w1,2019,4
2019-12-10#t2929w0,2019,4
2021-05-20#t2836w0,2021,4
2024-12-12#t832w1,2024,4
2023-11-24#t14383w0,2023,4
2025-05-28#t2807w3,2025,4
2020-12-18#t1227w0,2020,4
2022-05-13#t6919w0,2022,4
2023-03-29#t11266w12,2023,4
2022-06-01#t7444w2,2022,4
2023-10-20#t13244w0,2023,4
2024-05-14#t16590w0,2024,4
2022-11-03#t9043w0,2022,4
2023-11-03#t14010w0,2023,4
2021-12-01#t4921w0,2021,4
2019-05-14#t1634w0,2019,4
2022-11-25#t9933w1,2022,4
2022-10-05#t8226w0,2022,4
2023-06-15#t12931w0,2023,4
2024-11-27#t404w0,2024,4
2022-03-30#t6348w2,2022,4
2024-11-26#t264w0,2024,4
2021-06-10#t3559w0,2021,4
2024-11-22#t170w0,2024,4
2019-12-11#t3126w0,2019,4
2022-10-07#t8408w0,2022,4
2018-11-01#t474w0,2018,4
2025-10-24#t195w0,2025,4
2019-05-31#t2312w0,2019,4
2023-10-26#t13572w0,2023,4
2023-11-03#t13891w0,2023,4
2023-12-12#t15406w0,2023,4
2023-05-17#t12041w0,2023,4
2021-05-12#t2206w3,2021,4
2019-11-27#t267w0,2019,4
2019-05-16#t1842w0,2019,4
2022-12-06#t10071w3,2022,4
2021-11-02#t3825w0,2021,4
2022-12-08#t10296w3,2022,4
2022-12-09#t10399w0,2022,4
2024-06-06#t17626w5,2024,4
2023-11-29#t14615w1,2023,4
2025-05-08#t1815w0,2025,4
2023-05-17#t11957w0,2023,4
2024-06-06#t17624w6,2024,4
2025-12-04#t1511w0,2025,4
2025-12-12#t2025w0,2025,4
2022-11-03#t9115w0,2022,4
2022-12-15#t10725w1,2022,4
2023-12-06#t15083w4,2023,4
2022-05-19#t7110w0,2022,4
2024-12-10#t625w0,2024,4
2024-05-16#t16823w5,2024,4
2020-12-17#t1175w2,2020,4
2023-05-18#t12112w0,2023,4
2023-05-17#t12015w1,2023,4
2025-05-13#t2118w4,2025,4
2020-11-19#t148w0,2020,4
2024-11-22#t214w1,2024,4
2019-05-28#t2088w0,2019,4
2021-05-13#t2357w1,2021,4
2026-03-20#t2217w4,2026,4
2024-05-30#t17235w3,2024,4
2024-03-22#t15716w10,2024,4
2024-05-30#t17188w0,2024,4
2023-05-10#t11650w1,2023,4
2021-06-02#t3149w0,2021,4
2018-12-11#t1083w0,2018,4
2021-11-09#t4299w0,2021,4
2021-12-10#t5595w0,2021,4
2019-03-22#t1313w4,2019,4
2023-11-28#t14518w6,2023,4
2024-05-09#t16440w0,2024,4
2022-11-25#t9929w10,2022,4
2020-06-16#t4595w0,2020,4
2019-12-10#t2983w1,2019,4
2023-12-06#t15085w5,2023,4
2026-03-26#t2532w0,2026,4
2022-10-04#t8078w0,2022,4
2022-05-19#t7170w1,2022,4
2025-12-04#t1542w3,2025,4
2023-03-28#t11142w12,2023,4
2019-11-28#t2826w5,2019,4
2021-12-16#t5905w3,2021,4
2023-05-19#t12273w2,2023,4
2021-11-12#t4460w2,2021,4
2021-12-03#t5176w1,2021,4
2025-12-04#t1540w0,2025,4
2018-11-28#t974w7,2018,4
2022-12-08#t10348w3,2022,4
2025-05-14#t2236w1,2025,4
2021-05-13#t2355w0,2021,4
2019-05-28#t1973w0,2019,4
2018-10-30#t290w13,2018,4
2023-10-26#t13583w0,2023,4
2022-05-11#t6732w0,2022,4
2021-05-14#t2439w3,2021,4
2022-11-01#t8831w0,2022,4
2024-11-27#t429w1,2024,4
2022-12-15#t10711w2,2022,4
2018-10-30#t241w0,2018,4
2021-11-26#t4776w0,2021,4
2025-11-05#t643w0,2025,4
2023-03-22#t10897w0,2023,4
2021-03-17#t1502w0,2021,4
2022-10-12#t8527w0,2022,4
2021-12-07#t5211w0,2021,4
2023-12-01#t14792w0,2023,4
2020-12-11#t743w0,2020,4
2021-05-20#t2791w7,2021,4
2022-03-30#t6337w0,2022,4
2022-12-14#t10612w0,2022,4
2022-11-24#t9828w5,2022,4
2022-11-03#t9078w0,2022,4
2022-10-06#t8283w0,2022,4
2023-06-15#t12935w5,2023,4
2020-06-10#t4346w0,2020,4
2025-05-13#t2134w6,2025,4
2019-11-20#t2364w0,2019,4
2021-11-02#t3814w0,2021,4
2022-03-25#t6139w14,2022,4
2024-03-26#t15831w0,2024,4
2021-05-19#t2666w1,2021,4
2023-03-24#t11044w7,2023,4
2023-11-21#t14087w1,2023,4
2018-11-01#t496w0,2018,4
2021-05-19#t2664w1,2021,4
2020-06-11#t4489w2,2020,4
2022-12-14#t10577w0,2022,4
2026-05-06#t2653w0,2026,4
2024-12-10#t637w3,2024,4
2021-03-17#t1475w0,2021,4
2021-05-13#t2331w0,2021,4
2022-12-15#t10690w0,2022,4
2021-12-02#t5040w3,2021,4
2021-12-16#t5822w0,2021,4
2021-05-19#t2717w1,2021,4
2023-11-23#t14275w0,2023,4
2019-05-28#t1954w0,2019,4
2021-03-25#t1949w0,2021,4
2023-11-03#t14009w2,2023,4
2020-12-17#t1116w0,2020,4
2019-05-07#t1425w0,2019,4
2025-06-03#t3113w0,2025,4
2020-03-13#t3927w0,2020,4
2023-11-24#t14361w0,2023,4
2024-05-10#t16520w0,2024,4
2022-05-20#t7278w0,2022,4
2023-05-16#t11916w0,2023,4
2018-11-28#t976w0,2018,4
2021-05-13#t2273w0,2021,4
2022-12-15#t10729w0,2022,4
2022-06-09#t7878w0,2022,4
2020-03-13#t3919w0,2020,4
2022-12-15#t10703w1,2022,4
2022-03-30#t6348w7,2022,4
2021-05-12#t2220w1,2021,4
2019-03-22#t1331w8,2019,4
2025-03-19#t1111w2,2025,4
2021-11-04#t4111w0,2021,4
2019-11-27#t243w1,2019,4
2022-05-31#t7326w0,2022,4
2022-11-17#t9463w2,2022,4
2026-05-13#t3040w0,2026,4
2024-05-09#t16388w0,2024,4
2021-11-02#t3801w0,2021,4
2021-12-08#t5412w0,2021,4
2022-11-03#t9084w0,2022,4
2021-05-12#t2236w10,2021,4
2022-05-19#t7196w0,2022,4
2023-03-24#t11023w7,2023,4
2019-05-14#t1578w0,2019,4
2021-12-03#t5167w3,2021,4
2022-11-02#t8986w7,2022,4
2021-05-12#t2236w5,2021,4
2023-11-24#t14412w0,2023,4
2023-12-01#t14831w8,2023,4
2019-12-12#t405w0,2019,4
2022-11-15#t9224w0,2022,4
2023-03-24#t11023w3,2023,4
2023-11-03#t13984w0,2023,4
2021-12-02#t5015w0,2021,4
2021-06-02#t3174w5,2021,4
2022-05-11#t6703w2,2022,4
2021-03-25#t1939w3,2021,4
2022-11-01#t8807w0,2022,4
2024-11-22#t213w3,2024,4
2021-05-11#t2038w0,2021,4
2019-12-20#t3590w0,2019,4
2020-11-18#t116w0,2020,4
2020-11-20#t263w1,2020,4
2024-03-22#t15639w0,2024,4
2022-11-16#t9274w0,2022,4
2020-12-15#t827w0,2020,4
2022-11-17#t9439w1,2022,4
2023-12-12#t15323w0,2023,4
2023-11-01#t13699w0,2023,4
2018-12-12#t1156w0,2018,4
2025-05-13#t2115w2,2025,4
2021-03-23#t1680w4,2021,4
2022-06-10#t7993w0,2022,4
2021-02-12#t1346w0,2021,4
2023-11-23#t14312w1,2023,4
2021-03-23#t1713w0,2021,4
2020-03-13#t3925w0,2020,4
2022-05-12#t6872w1,2022,4
2024-05-31#t17311w0,2024,4
2025-05-13#t2151w7,2025,4
2025-11-21#t1272w0,2025,4
2025-05-16#t2542w0,2025,4
2018-10-31#t385w7,2018,4
2024-11-26#t334w0,2024,4
2023-05-17#t12016w0,2023,4
2026-05-06#t2649w0,2026,4
2024-11-27#t421w1,2024,4
2023-06-13#t12732w8,2023,4
2022-11-17#t9448w0,2022,4
2022-12-06#t10054w3,2022,4
2024-05-07#t16213w2,2024,4
2021-03-25#t1915w3,2021,4
2021-12-09#t5502w1,2021,4
2023-05-09#t11502w0,2023,4
2020-12-15#t831w0,2020,4
2023-03-29#t11238w5,2023,4
2019-11-27#t177w0,2019,4
2018-10-31#t349w0,2018,4
2022-11-25#t9940w0,2022,4
2019-12-17#t3343w5,2019,4
2023-11-21#t14110w0,2023,4
2021-05-12#t2210w2,2021,4
2023-11-02#t13853w4,2023,4
2023-06-08#t12535w0,2023,4
2023-06-13#t12692w0,2023,4
2023-03-30#t11366w1,2023,4
2019-12-20#t3659w0,2019,4
2023-06-15#t12939w4,2023,4
2023-12-06#t15085w8,2023,4
2026-05-08#t2963w1,2026,4
2021-12-03#t5159w2,2021,4
2019-05-28#t2094w0,2019,4
2021-05-14#t2472w8,2021,4
2022-03-30#t6360w3,2022,4
2022-03-25#t6110w0,2022,4
2019-05-14#t1661w1,2019,4
2018-11-28#t902w0,2018,4
2025-05-09#t2024w4,2025,4
2022-11-03#t9046w0,2022,4
2025-03-25#t1302w0,2025,4
2021-05-14#t2414w0,2021,4
2024-03-26#t15804w3,2024,4
2018-11-28#t966w11,2018,4
2025-05-06#t1714w0,2025,4
2020-12-16#t980w0,2020,4
2021-05-20#t2791w14,2021,4
2019-12-19#t3555w1,2019,4
2019-05-14#t1739w0,2019,4
2022-10-06#t8323w4,2022,4
2023-05-17#t12060w0,2023,4
2019-12-19#t3520w0,2019,4
2021-12-16#t5855w0,2021,4
2025-03-21#t1194w0,2025,4
2018-11-21#t583w0,2018,4
2019-12-17#t3340w0,2019,4
2022-11-16#t9263w0,2022,4
2022-03-25#t6159w1,2022,4
2019-05-07#t1389w0,2019,4
2024-12-12#t764w0,2024,4
2023-05-09#t11500w0,2023,4
2021-11-30#t4826w0,2021,4
2018-11-28#t970w3,2018,4
2021-05-12#t2206w1,2021,4
2023-11-30#t14747w0,2023,4
2023-12-05#t14937w2,2023,4
2021-03-24#t1818w0,2021,4
2021-06-02#t3150w7,2021,4
2018-11-27#t855w2,2018,4
2024-03-28#t16077w2,2024,4
2025-12-02#t1350w0,2025,4
2021-05-19#t2707w17,2021,4
2026-05-06#t2730w0,2026,4
2023-11-29#t14567w0,2023,4
2025-05-30#t3033w3,2025,4
2025-06-03#t3081w0,2025,4
2022-05-18#t7041w0,2022,4
2024-03-28#t16099w0,2024,4
2018-11-23#t663w0,2018,4
2024-12-12#t804w0,2024,4
2022-05-17#t7002w0,2022,4
2020-12-15#t789w0,2020,4
2022-06-09#t7887w0,2022,4
2024-12-10#t591w0,2024,4
2020-06-16#t4592w0,2020,4
2020-12-10#t657w1,2020,4
2019-03-22#t1255w0,2019,4
2022-03-30#t6332w16,2022,4
2025-12-04#t1532w0,2025,4
2022-05-19#t7184w0,2022,4
2018-12-11#t1043w0,2018,4
2022-12-08#t10362w1,2022,4
2021-03-19#t1569w0,2021,4
2022-05-20#t7283w4,2022,4
2022-11-15#t9220w3,2022,4
2021-05-18#t2517w0,2021,4
2019-05-28#t1981w0,2019,4
2023-06-13#t12680w0,2023,4
2022-03-25#t6103w0,2022,4
2018-10-31#t388w0,2018,4
2025-05-14#t2241w0,2025,4
2025-03-26#t1475w4,2025,4
2021-02-12#t1408w0,2021,4
2021-05-18#t2566w3,2021,4
2022-06-08#t7775w0,2022,4
2023-06-15#t12900w0,2023,4
2022-05-31#t7355w3,2022,4
2023-11-03#t14006w1,2023,4
2023-11-02#t13879w3,2023,4
2024-06-05#t17464w0,2024,4
2022-05-12#t6861w6,2022,4
2021-12-16#t5906w2,2021,4
2022-12-06#t10054w2,2022,4
2018-10-31#t384w14,2018,4
2025-11-20#t1203w0,2025,4
2024-03-28#t16099w3,2024,4
2021-05-19#t2666w7,2021,4
2021-05-19#t2666w2,2021,4
2019-12-17#t3332w0,2019,4
2019-05-14#t1714w0,2019,4
2023-10-31#t13610w0,2023,4
2023-05-18#t12162w0,2023,4
2021-12-09#t5538w3,2021,4
2021-12-03#t5164w0,2021,4
2022-05-19#t7221w0,2022,4
2018-10-30#t288w1,2018,4
2023-06-06#t12367w1,2023,4
2021-03-25#t1915w1,2021,4
2021-06-03#t3294w2,2021,4
2025-03-19#t1142w1,2025,4
2020-05-27#t4157w0,2020,4
2024-06-05#t17470w0,2024,4
2023-05-19#t12274w1,2023,4
2023-05-16#t11929w8,2023,4
2022-06-01#t7444w4,2022,4
2020-12-09#t502w0,2020,4
2023-10-26#t13531w0,2023,4
2021-06-09#t3522w0,2021,4
2019-12-19#t3556w0,2019,4
2021-11-30#t4837w0,2021,4
2021-06-10#t3645w0,2021,4
2018-10-31#t388w7,2018,4
2023-12-01#t14848w2,2023,4
2019-05-28#t1953w0,2019,4
2019-05-28#t2014w0,2019,4
2021-12-08#t5397w1,2021,4
2024-06-06#t17648w0,2024,4
2025-05-06#t1654w0,2025,4
2022-03-31#t6411w0,2022,4
2022-06-10#t8008w0,2022,4
2020-03-11#t3800w1,2020,4
2024-11-22#t212w1,2024,4
2019-12-12#t311w0,2019,4
2019-05-28#t2001w0,2019,4
2023-12-12#t15395w0,2023,4
2019-12-12#t286w0,2019,4
2021-11-25#t4686w0,2021,4
2025-03-25#t1386w3,2025,4
2024-12-10#t617w0,2024,4
2021-03-24#t1781w0,2021,4
2021-12-08#t5356w0,2021,4
2025-11-06#t762w0,2025,4
2023-12-01#t14779w0,2023,4
2024-05-17#t16950w5,2024,4
2024-03-26#t15807w0,2024,4
2025-10-29#t330w0,2025,4
2022-11-24#t9833w0,2022,4
2021-12-17#t5950w0,2021,4
2023-12-12#t15382w4,2023,4
2022-12-13#t10509w2,2022,4
2022-10-05#t8181w0,2022,4
2021-05-20#t2817w0,2021,4
2021-03-24#t1764w0,2021,4
2023-11-29#t14596w0,2023,4
2022-11-17#t9410w0,2022,4
2022-11-24#t9806w0,2022,4
2023-10-20#t13251w0,2023,4
2022-11-24#t9807w0,2022,4
2022-05-12#t6790w0,2022,4
2021-05-12#t2151w0,2021,4
2020-03-13#t3937w1,2020,4
2021-12-15#t5741w0,2021,4
2023-03-30#t11411w0,2023,4
2023-11-01#t13773w0,2023,4
2023-03-30#t11350w2,2023,4
2023-11-01#t13754w3,2023,4
2019-12-18#t3413w0,2019,4
2025-05-16#t2540w2,2025,4
2019-05-31#t2150w0,2019,4
2023-11-23#t14333w4,2023,4
2022-12-08#t10348w5,2022,4
2026-05-07#t2881w0,2026,4
2023-11-23#t14338w2,2023,4
2023-03-24#t10974w0,2023,4
2023-12-12#t15399w1,2023,4
2022-11-15#t9230w6,2022,4
2021-11-10#t4353w0,2021,4
2022-06-03#t7637w0,2022,4
2022-11-25#t9915w10,2022,4
2023-06-14#t12759w0,2023,4
2022-03-31#t6396w0,2022,4
2022-06-10#t7966w0,2022,4
2021-11-04#t4096w0,2021,4
2021-11-25#t4661w0,2021,4
2022-03-31#t6473w2,2022,4
2020-12-17#t1164w0,2020,4
2022-03-30#t6348w5,2022,4
2019-11-26#t2679w0,2019,4
2021-06-03#t3295w3,2021,4
2021-05-20#t2791w13,2021,4
2019-11-27#t262w2,2019,4
2022-11-24#t9792w1,2022,4
2023-11-24#t14392w0,2023,4
2023-12-12#t15389w0,2023,4
2021-05-11#t2086w9,2021,4
2023-12-05#t14937w0,2023,4
2019-11-28#t2817w10,2019,4
2026-03-20#t2221w0,2026,4
2026-03-20#t2223w4,2026,4
2024-11-26#t301w9,2024,4
2023-10-25#t13460w1,2023,4
2022-12-07#t10148w0,2022,4
2023-05-16#t11926w0,2023,4
2024-06-06#t17663w2,2024,4
2021-12-03#t5147w0,2021,4
2023-12-12#t15377w4,2023,4
2022-05-13#t6912w0,2022,4
2023-03-30#t11404w2,2023,4
2020-12-18#t1251w0,2020,4
2023-12-01#t14831w4,2023,4
2022-05-19#t7119w0,2022,4
2018-11-27#t854w1,2018,4
2022-12-15#t10747w1,2022,4
2021-05-13#t2327w1,2021,4
2022-03-31#t6447w2,2022,4
2022-12-08#t10335w0,2022,4
2021-12-02#t4961w0,2021,4
2019-12-12#t359w2,2019,4
2021-11-04#t4069w0,2021,4
2022-06-02#t7596w1,2022,4
2024-05-16#t16762w0,2024,4
2021-12-14#t5732w0,2021,4
2019-11-26#t2700w6,2019,4
2023-12-05#t14926w10,2023,4
2021-06-02#t3151w1,2021,4
2020-12-16#t916w0,2020,4
2023-06-13#t12679w0,2023,4
2023-12-01#t14852w3,2023,4
2022-05-17#t6973w0,2022,4
2019-11-20#t2397w0,2019,4
2018-11-28#t972w1,2018,4
2023-10-20#t13217w0,2023,4
2025-05-06#t1664w0,2025,4
2025-10-28#t280w0,2025,4
2025-12-12#t2005w1,2025,4
2025-03-26#t1517w5,2025,4
2021-05-21#t2957w1,2021,4
2022-05-11#t6664w2,2022,4
2023-03-28#t11155w1,2023,4
2021-12-07#t5277w1,2021,4
2021-11-05#t4200w0,2021,4
2023-10-25#t13375w0,2023,4
2023-11-21#t14107w12,2023,4
2020-11-20#t229w0,2020,4
2022-06-02#t7588w2,2022,4
2023-10-19#t13169w4,2023,4
2024-05-08#t16302w1,2024,4
2022-05-10#t6563w1,2022,4
2019-12-20#t3681w0,2019,4
2019-12-12#t303w0,2019,4
2025-05-14#t2227w0,2025,4
2019-05-14#t1665w0,2019,4
2026-03-24#t2325w4,2026,4
2024-06-05#t17512w0,2024,4
2023-11-29#t14561w0,2023,4
2023-10-20#t13253w0,2023,4
2021-03-24#t1787w1,2021,4
2021-12-10#t5565w0,2021,4
2022-03-25#t6102w0,2022,4
2022-10-07#t8361w0,2022,4
2025-10-30#t420w1,2025,4
2020-05-27#t4156w0,2020,4
2022-10-07#t8420w0,2022,4
2023-03-22#t10847w0,2023,4
2021-05-11#t2086w5,2021,4
2026-03-25#t2441w0,2026,4
2019-05-14#t1583w0,2019,4
2019-11-22#t2496w0,2019,4
2020-03-12#t3845w7,2020,4
2022-10-26#t8657w0,2022,4
2021-11-25#t4709w4,2021,4
2019-12-10#t2935w0,2019,4
2022-05-17#t6972w0,2022,4
2022-03-25#t6160w2,2022,4
2022-05-10#t6517w0,2022,4
2026-05-07#t2880w0,2026,4
2018-10-31#t373w1,2018,4
2021-12-10#t5599w0,2021,4
2023-06-09#t12644w4,2023,4
2022-05-19#t7098w0,2022,4
2021-12-16#t5896w2,2021,4
2023-05-18#t12153w12,2023,4
2021-11-26#t4754w0,2021,4
2021-06-02#t3136w0,2021,4
2020-06-11#t4434w0,2020,4
2018-10-31#t385w6,2018,4
2020-12-11#t756w2,2020,4
2021-05-20#t2813w2,2021,4
2025-05-28#t2806w0,2025,4
2026-05-08#t2965w1,2026,4
2025-12-04#t1500w0,2025,4
2023-06-15#t12909w0,2023,4
2020-12-11#t756w1,2020,4
2021-12-09#t5553w2,2021,4
2021-05-18#t2580w1,2021,4
2019-12-20#t3643w1,2019,4
2022-03-25#t6156w0,2022,4
2018-11-27#t847w16,2018,4
2021-03-19#t1606w1,2021,4
2023-10-26#t13560w0,2023,4
2021-03-23#t1704w4,2021,4
2021-03-25#t1903w0,2021,4
2022-05-11#t6712w0,2022,4
2023-12-08#t15265w0,2023,4
