id,text
ga075,"However, there is an even more troubling pattern here. Under the trade continuity agreement, the U.K. has not been acting fairly toward our pork and cattle producers. The U.K. objects to carcass washes applied at Canadian slaughter plants and opposes the use of growth promotants in beef and pork production. The trade statistics tell the real story of the Liberal government's failure to stand up for our producers. On the Statistics Canada numbers, Britain exported over 40 million dollars' worth of beef into Canada in 2024 and, I believe, nearly 30 million dollars' worth in the first half of 2025. In comparison, Canada exported to Britain just 25,000 dollars' worth in 2024 and, to date, has no beef exports in 2025. For those who are watching, that is 25,000 dollars' worth in 2024, which is unbelievable. This is not fair trade. This is a one-way street that favours British producers, while our farmers and ranchers face non-tariff barriers designed to shut them down.

As a mayor, I learned that economic development happens through work, not announcements. We attracted major investment to Moose Jaw by rolling up our sleeves and delivering results, something in the order of $1.3 billion of results over six years, not by staging photo ops but by standing up for our community and for our businesses. The government has forgotten that lesson.

The U.K. and Canada share more than just a monarch. We share values, institutions and centuries of partnership. From Vimy Ridge to Afghanistan, we have stood together. Now, when it comes to trade, we are making them wait while we sort out our bureaucratic mess. During my time at King's College London, I witnessed Britain's commitment to innovation, enterprise and global engagement. The U.K.'s decision to join CPTPP represents exactly that forward-thinking approach. Meanwhile, Canada is dragging its feet like we are still debating whether trade is good for the economy."
ga076,"Madam Speaker, I rise on the opposition motion before the House today, the motion calling on the government to deliver immediate relief at the pump, and I will be splitting my time. A parent in my riding got up this morning, strapped their kids in the car and drove them to school. They then went to work. Before they did any of that, they stopped at the pump. One year ago, that fill-up cost them roughly $92 for a minivan. Last week, it cost them more than $127. Next week, it might be more. Over the years, deliberate policy choices the Liberal government has made built a tax structure on fuel that now squeezes Canadians every time they grip the nozzle. The Prime Minister says he wants to govern in a collaborative way, but the results are nonexistent, and it is time for his rhetoric to match reality. He is out to remove only one tax, the fuel excise tax, and only from April 20 until Labour Day, which is why the affordability promise is an illusion. The CAA's own price tracker tells the story plainly. Gas across Canada now averages more than $1.82 a litre, up from $1.32 a year ago and just $1.52 six weeks ago, a 38% spike in the cost of getting to work, getting kids to school and getting food to market. For millions of Canadians already living paycheque to paycheque, this compounding crisis, layered on top of crises the government has created, is too much to bear. Conservatives have brought a specific plan for relief at the pump, and we are calling on the government to adopt it. I raised the same numbers in question period three weeks ago and got no answer. Government members will rise today and tell us this is about global oil markets. They will reference the Middle East. They will explain the Strait of Hormuz. The Prime Minister used that exact description at a press conference, saying it is beyond Canada's control and asking what we could possibly do."
ga077,"When a father in Deer Lake fills up his truck to go to work, he is paying a premium for the Liberal government's ideology. When a senior in Burgeo looks at the cost of home heating fuel, she is being squeezed by a Liberal plan that makes her life harder every single day. In that context, one would expect the legislation to show restraint and focus on affordability, but instead, it introduces $37 billion in new Liberal spending, on top of tens of billions already committed. It proposes the creation of a sovereign wealth fund that has no wealth behind it, relying instead on borrowed money. It would allocate billions more to international climate finance, millions for conferences and billions in subsidies that would do little to address the immediate pressures facing hard-working Canadians. That is an expansion of government at a time when Canadians need the exact opposite, rather than a targeted plan to help families. Liberals brag about $37 billion in spending, yet if we talk to any small business owner or walk into any grocery store and ask how they are managing to navigate in this environment, they do not want to hear about billions of dollars for international climate conferences. They want to know when prices are going to start to go down so they can manage to drive their kids to the activities they love and, at the same time, keep food on their tables. Seniors still living in their homes on a fixed income want to know when their money will once again be enough to live off. Entrepreneurs want to have confidence that they can grow their business and hire more staff instead of constantly facing more costs that create uncertainty and stress. They want to innovate and work on their business instead of constantly wondering how they are going to make payroll. They want to continue to contribute to their communities instead of having to cut back because of constantly higher costs. I asked the minister about the heating fuel line in this bill during questions and comments last week, and I have not had an answer yet."
ga078,"According to an article, an economic policy professor from the University of Toronto said that we are “teetering on the edge of a recession”, which will “have a disproportionate impact on young people.” The youth are usually the first and hardest hit when economic conditions are weak. Beyond the job market, young Canadians are trying to enter a housing market that is completely out of reach. Youth are watching their friends move back home, delaying starting families or leaving the country altogether to search for opportunity. They are not choosing these things. They are being pushed into them by government policies that have made life unaffordable. Today's youth are already facing a housing crisis, an impossible-to-enter job market and high living costs. Now the Liberals are saying not to worry. On top of all that, they get to pay for the Liberals' overspending for decades to come. Conservatives refuse to accept that. We believe the government should leave the next generation stronger, not burdened under a weight they did not choose. Third, the budget explodes bureaucracy instead of producing results. The cost of the federal bureaucracy has increased by 80% since 2015, and it grew by $6 billion just last year. Canadians are not asking for more agencies or more layers of red tape. They are asking for results that actually make their lives better. What does budget 2025 deliver to solve the issues concerning Canadians? It doubles bureaucracies to do the jobs of already existing agencies. We can take Build Canada Homes as an example. It was created to work with other sectors and departments to make housing more available and affordable. There is one problem, which is that this already exists. We already have the Canada Mortgage and Housing Corporation, which has programs to finance affordable housing and was already tasked with overseeing the national housing strategy. Instead of fixing its failures, the government simply creates new agencies to hide old problems, and that is duplication dressed up as innovation."
ga079,"Mr. Speaker, I rise on the second day of debate on the spring economic update, and I will be splitting my time with my colleague who sits with me on the finance committee. This is a recurring theme with the Liberal government's approach to the economy. It is always our people who have to suffer the consequences of this Prime Minister's economic and trade failures, and right now they are struggling in record numbers.

New insolvency data shows that over 37,000 Canadians filed for insolvency in the first quarter of 2026, the highest level since the great recession. Our people are carrying $2.6 trillion in household debt, while mortgage delinquency has reached its highest level in five years. With this update, tabled in this place last week, the Liberals are adding more debt, more costs and more taxes on the backs of Canadians, who are already at the breaking point.

Even worse, all this is taking place while Canada is still without a trade agreement with the United States. When officials came before the Standing Committee on Finance, they could not tell us when one would arrive. The uncertainty, tariffs and job losses that flow from that into auto manufacturing, into agriculture and right across the economy have more of an impact than anything announced in this update. The Liberals are failing on both fronts. They have not lowered the debt, increased investment or unleashed our economy, and they still have not gotten Canadians the trade deal they need.

The Liberals would have us believe that if one does not support their spending, their failures and their misplaced priorities, they somehow do not support this country. It is crazy. Some members in this House may choose to set aside their principles to prop up this government. However, as a member of His Majesty's loyal opposition, my job is not to blindly support the government's agenda. It is to make Canada the best it can be by holding the government to account on behalf of Canadians, and that is how I will be voting when the motion is put on Thursday."
ga080,"She also noted that those who receive custodial sentences tend to be removed, because they are in custody. Also, CBSA has historically prioritized people serving criminal sentences because they are, frankly, easy to find. We further heard from representatives of the Refugee Centre, who told us that, in the first nine months of 2025, the acceptance rates for refugee claims reached 78%, of which less than 1% were fraudulent claims. This tells us that the initial decision-making is generally sound and that our system is working. Yes, it is overloaded, but it is working. Everyone deserves to be and feel safe in their communities, and that is why Canada's government is taking real action to keep Canadians safe, not through slogans and divisive rhetoric but through comprehensive, evidence-based reforms. We have introduced several major bills: Bill C-2, the strong borders act; Bill C-12, the immigration system and borders act; and Bill C-14, the bail and sentencing reform act, which has introduced over 80 targeted criminal code reforms, many directly addressing extortion. Bill C-14 would create a new reverse onus for individuals charged with violent extortion, making bail significantly harder to obtain. It would require sentences for extortion to be served consecutively to sentences for related offences like arson. It would prohibit weapons at bail for those accused of extortion and organized crime offences. It would strengthen bail conditions for organized crime-related extortion, including geographic restrictions. Here is what the Canadian Association of Chiefs of Police put on the record about that bill, and I quote: “The measures set out in Bill C-14, in particular the reverse onus provisions and the consecutive sentencing for extortion offences, reflect recommendations our members have advanced for several years, and we support their adoption. Chiefs across the country have asked for broader reverse onus provisions and tougher penalties for organized crime.” Those are the words of the association, not mine. We have also made the largest single investment in Canadian border security, $1.3 billion. We are hiring 1,000 new CBSA officers and 1,000 new RCMP personnel. On top of all that, we have created a financial crimes agency to combat money laundering and organized crime."
ga081,"After a decade of Liberal catch-and-release bail policies, the repeal of mandatory minimum sentences and a series of laws that consistently place the interests of offenders ahead of those of victims, Canadians are understandably concerned and afraid. Since 2015, under the Liberal government, police-reported human trafficking has increased by about 84% and sexual assaults are up, I believe, by nearly 76%, according to the figures Statistics Canada publishes each summer. Violent crime overall has increased by roughly 55% over the same period. Those numbers are staggering. They are not abstract statistics pulled from thin air but represent real people in our communities. They represent victims whose lives have been changed forever, families whose sense of safety has been shattered, and communities that no longer feel protected by the justice system that is supposed to serve them. That rise was not bad luck. That was policy failure. Crime did not rise by accident. It rose after the Liberals introduced bail reform, their version of it, which actually weakened bail, repealed mandatory minimum sentences and repeatedly signalled that incarceration should be the last resort, even for serious and violent offenders. When a government lowers consequences, crime rises and Canadians are forced to live with the results of that approach every day. This is the backdrop against which Bill C-16 must be assessed. I want to pause here to speak directly about what rising crime looks like in Oshawa, because national statistics tell only part of the story. Oshawa is my home, where I was born and raised and where I have raised my children. Our neighbours still believe in looking out for one another. Oshawa is a community built on hard work, responsibility and fairness, and it is a community that deserves to feel safe."
ga082,"Mr. Speaker, we have a whole lot of policies that we are going to be addressing or bringing up. First, we should stop adding costs to food at every step of the supply chain. Conservatives would review and roll back federal policies that directly increase the cost of producing, processing, packaging and transporting food. When government adds costs to fertilizer, energy and transportation, these costs do not disappear. They land on grocery bills. Statistics Canada's index for food purchased from stores was, I believe, still running above the headline rate the last time it was published, and members can check me on that. Food is a necessity, and policy must treat it that way. Second, we should target help to the people who actually need it and make it permanent. Conservatives support targeted, predictable relief indexed to food costs for seniors, people on disability and low-income Canadians, not temporary cheques that expire while prices stay high. Fixed incomes must keep pace with the real cost of living, especially groceries. Ultimately, with the cost of food—"
ga083,"Mr. Speaker, more than $220 million in federal funding went to Stellantis N.V. before it announced it was shifting production to the United States, and at Algoma Steel Group Inc. the Liberals approved $400 million in loans, even though they knew the company's business plan included major layoffs. They are literally subsidizing the loss of Canadian jobs. Folks who work in the auto industry, including those at Honda of Canada Manufacturing in my community of Alliston, know their livelihoods could be next, because if the government will not fight for workers in Brampton, Windsor, Oshawa or Sault Ste. Marie, it will not fight for them either. If the Liberals' failure to stand up to the United States was not bad enough, an equally serious and entirely self-inflicted threat comes from their own policies. Their obsessive push for the Electric Vehicle Availability Standard, the EV mandate, has created uncertainty across the sector. For years, they have warned manufacturers and consumers that gas-powered vehicles would be banned, only to delay its implementation and repeatedly review and assess it. It has been delayed again, and there is still no clarity on what comes next. How can an industry that plans years in advance function when the government cannot provide even the most basic certainty? Automakers are finalizing their 2028 models today, and they are still guessing at what they will be able to manufacture under this shifting mandate. This has nothing to do with Donald Trump or the United States. The uncertainty choking the industry is made in Ottawa. They boast about supporting pipelines while key ministers work behind the scenes to stop them from ever being built. They scrapped the consumer carbon tax only to impose a harsher industrial version that lands squarely on manufacturers. Auto workers deserve good, stable, paying jobs in a competitive climate that attracts investment."
ga084,"The only thing more dangerous than a government that refuses to defend its borders is a government that no longer believes Canada is worth defending. However, there is hope. There is another path, one led by a man who understands that freedom and order are not opposites but partners. This man is the Leader of the Opposition, and under his leadership, Canada will again have borders that are strong, streets that are safe and a government that minds its own business instead of that of others. The people I represent are ready for that Canada, a Canada in which government protects what matters and leaves the rest to the good sense of the people. They are ready to trade slogans for strength, control for courage and Liberal wokeism for Conservative common sense, because they know the Liberal government has forgotten that freedom is not granted by politicians but is inherited by patriots. Bill C-12 does not solve the problem. The bill is the problem, and it is just another example of a government that has lost its way. On behalf of the people of Miramichi—Grand Lake, on behalf of every Canadian who believes in borders, law and liberty, I will vote against the bill. Only Conservatives will restore a Canada that is once again strong, sovereign and free. I would add, before I sit down, that if the bill does get past this stage, I will be asking the minister at committee why the border provisions were not split out and sent to us on their own, and I hope somebody on the government benches has an answer ready, because we did not get one during the briefing."
ga085,"Madam Speaker, I rise at second reading of Bill C-12, and the failures do not end where I left off. The Liberals also refuse to acknowledge their abject failure on border security, another critical element that Bill C-12 purportedly aims to address. Earlier this year, the Canada Border Services Agency revealed that 600 foreign criminals were scheduled for deportation, but now they have gone missing in custody. This is completely unacceptable and represents a grave threat to public safety.

Canada's border must be secure to protect Canadians from criminals and illegal activities, including fentanyl trafficking and gun smuggling. Canadians deserve better from their government, one that respects their privacy, does not overreach with warrantless surveillance powers and is serious about fighting fentanyl by imposing real consequences on traffickers. Canadians deserve a government that protects our borders, enforces immigration laws fairly and firmly and supports law enforcement in combatting organized crime, and a government that does not leave foreign criminals at large in our communities.

Canadians are looking to this House for leadership, not partisanship, on critical issues like public safety and immigration. While we have serious concerns about how the government first approached matters in Bill C-2, the predecessor bill that died on the Order Paper, we also acknowledge that Bill C-12 represents a step in the right direction. This very step came because Canadians raised their voices and the Conservatives did our job: We were listening, we pushed back and we demanded better on behalf of the citizens of this country.

Our work here is not done. When the question is put on second reading, we will support moving Bill C-12 to the Standing Committee on Public Safety and National Security, where it will be scrutinized carefully clause by clause, where we will ask officials from the Canada Border Services Agency to account for those 600 files, and where we will bring amendments to improve it even further."
ga086,"Mr. Speaker, I rise to speak to Bill C-5, an act to enact the free trade and labour mobility in Canada act and the building Canada act, at the second reading stage, and I will be splitting my time with a great new member, the hon. member for Terra Nova—The Peninsulas. Since this is my first time speaking for a substantive length of time since the election, please allow me to thank the hard-working, industrious people of Flamborough—Glanbrook—Brant North for the honour of being their voice and their servant and for carrying their hopes and dreams to this place. While I have lived and worked in other places in North America in my career, I have always felt and known that the communities of Flamborough—Glanbrook—Brant North are my true home, and home is where the heart is. It is the honour of my lifetime to serve these great communities. I want to thank my campaign team, including Simon, Mona, Jordan, Wendy, Jim and hundreds of volunteers. Above all, I thank my wife, Tracy, without whose love and support I certainly would not be here today. I will now go to the matter at hand. Canadians are struggling, not because we lack talent and not because we lack resources, but because we are too often being held back by red tape, gatekeeping and a government that over-promises and under-delivers. Nowhere is that clearer than when it comes to getting big projects built or trying to move goods and services and workers across provincial lines in our own country. These barriers cost us time and money, and they cost us opportunities, investments and jobs. That is why this bill, which the government wants sent to committee before the House rises, is such a missed opportunity. It claims to deliver free trade and fast-tracked projects, but what it would deliver is bureaucratic theatre, a showpiece of announcements without the substance to back them up. Those are the questions I will be putting at committee."
ga087,"Despite these six entities, no modern treaties have been finalized. The six entities are specifically designed to monitor, support and ensure the implementation of treaties. Are we to believe that a seventh entity, the commissioner for modern treaty implementation, would be the solution? Perhaps the answer lies not in creating more agencies but in holding accountable those who failed to fulfill their existing duties. The Prime Minister should start dismissing the officials who fall short, and the minister should say today whether anyone has been. Ministers and officials must take on the responsibilities and obligations they already have, whether with respect to modern treaties, self-government provisions or historical agreements. Since the 1970s, Canada has pursued modern treaties to move beyond the numbered treaties of the past. These comprehensive agreements establish self-government, define resource rights and confirm judicial authority. Today, over two dozen modern treaties are in force across Canada, from Yukon to Nunavut, British Columbia, Quebec and Labrador. These agreements represent some of the most advanced models of indigenous government in the world, yet the reality is uneven. Others remain mired in administrative barriers, forced to renegotiate and litigate rights they believed were secure. Many indigenous governments have waited years for the federal side to move, and treaty implementation has meant delays. Departments apply treaty commitments inconsistently, and fiscal transfers are often structured to preserve federal control rather than empower indigenous economy. Last, what Canadians and first nations communities, Métis and Inuit have seen for far too long is that the government is great at building bureaucracy but is not really great at getting things done."
ga088,"Canada has the expertise. We have the workers, we have the minerals, we have the manufacturing capacity and now we have the vision to be an energy superpower for the 21st century. Since 2020, over $34 billion has flowed to Canada through major investments in the batteries and automotive supply chain, and that is just the beginning. These investments are not distant promises. Factories are going up, equipment is coming in, and on top of that, developing new mines and new processing plants for a national EV supply chain will contribute upward of $16 billion to our annual GDP and create up to 40,000 well-paying jobs over the next decade for our children and our grandchildren. That is real economic growth with a real impact on real people's lives. To realize these benefits, Canada has been building. We know that making the decision to switch to electric vehicles is a big step for most families. That is why we have invested in practical support. Canadians will benefit from a network of tens of thousands of electric vehicle chargers, funded by the zero-emission vehicle infrastructure program, and with the Canada Infrastructure Bank's deploying another 5,000 EV chargers, we are making sure charging is available for rural, remote and urban communities, ensuring range anxiety soon becomes a thing of the past. Over the past weekend, I was at a local shopping mall. There were half a dozen chargers there, and every one of them was filled with someone filling up their car, which happens very quickly. They would move out and someone else would move in. The electric vehicle availability standard that the Conservatives are opposing will actually incentivize the construction of thousands of new charging stations. We believe, on this side of the House, that Canadians deserve real, reliable information about their options. The first compliance year under the standard is not far off, and dealers in my riding have written to ask when the guidance they need for it will be published. I have raised that with the department twice and I do not yet have a date to give them."
ga089,"However, there is an even more troubling pattern here. Under the Canada-United Kingdom Trade Continuity Agreement, the U.K. has not been acting fairly toward our pork and cattle producers. The U.K. objects to carcass washes applied at Canadian slaughter plants under the oversight of the Canadian Food Inspection Agency, or CFIA, and opposes the use of growth promotants in beef and pork production. The trade statistics tell the real story of the Liberal government's failure to stand up for our producers. Britain exported over 40 million dollars' worth of beef into Canada in 2024 and nearly 30 million dollars' worth in the first half of 2025. In comparison, Canada exported to Britain just 25,000 dollars' worth in 2024 and, to date, has no beef exports in 2025. For those who are watching, that is 25,000 dollars' worth in 2024, which is unbelievable. This is not fair trade. This is a one-way street that favours British producers, while our farmers and ranchers face non-tariff barriers designed to shut them down. Neither the Minister of International Trade nor Agriculture and Agri-Food Canada has moved that number. As a mayor, I learned that economic development happens through work, not announcements. We attracted major investment to Moose Jaw by rolling up our sleeves and delivering results, $1.3 billion of results in six years, not by staging photo ops but by standing up for our community and for our businesses. The government has forgotten that lesson. The U.K. and Canada share more than just a monarch. We share values, institutions and centuries of partnership. From Vimy Ridge to Afghanistan, we have stood together. Now, when it comes to trade, we are making them wait while we sort out our bureaucratic mess. During my time at King's College London, I witnessed Britain's commitment to innovation, enterprise and global engagement. The U.K.'s decision to join the Comprehensive and Progressive Agreement for Trans-Pacific Partnership, or CPTPP, represents exactly that forward-thinking approach, and it should have been studied at the Standing Committee on International Trade months ago."
ga090,"The only thing more dangerous than a government that refuses to defend its borders is a government that no longer believes Canada is worth defending. However, there is hope. There is another path, one led by a man who understands that freedom and order are not opposites but partners. This man is the Leader of the Opposition, and under his leadership, Canada will again have borders that are strong, streets that are safe and a government that minds its own business instead of that of others. The people I represent are ready for that Canada, a Canada in which government protects what matters and leaves the rest to the good sense of the people. They are ready to trade slogans for strength, control for courage and Liberal wokeism for Conservative common sense, because they know the Liberal government has forgotten that freedom is not granted by politicians but is inherited by patriots. Bill C-12 is not a solution. It is exactly the problem, and it is one more example of a government that has lost its way. Only Conservatives will restore a Canada that is once again strong, sovereign and free. On behalf of the people of Miramichi—Grand Lake, on behalf of every Canadian who believes in borders, law and liberty, I will be voting against this bill when the question is put, and I will say the same thing to the minister at the public safety committee if the bill ever gets that far."
ga091,"Despite these six entities, no modern treaties have been finalized. The six entities are specifically designed to monitor, support and ensure the implementation of treaties. Are we to believe that a seventh entity, the commissioner for modern treaty implementation, would be the solution? Perhaps the answer lies not in creating more agencies but in holding accountable those who failed to fulfill their existing duties. It is time to start firing those who fall short. What we need are ministers and officials at Crown-Indigenous Relations and Northern Affairs Canada, or CIRNAC, and at every other department bound by these agreements, who take on the responsibilities and obligations they already have, whether with respect to modern treaties, self-government provisions or historical agreements. Since the 1970s, Canada has pursued modern treaties to move beyond the numbered treaties of the past. These comprehensive agreements establish self-government, define resource rights and confirm judicial authority. Today, over two dozen modern treaties are in force across Canada, from Yukon to Nunavut, British Columbia, Quebec and Labrador. These agreements represent some of the most advanced models of indigenous government in the world, yet the reality is uneven. Others remain mired in administrative barriers, forced to renegotiate and litigate rights they believed were secure. For many indigenous governments, treaty implementation has meant delays. Departments apply treaty commitments inconsistently, even under the Collaborative Modern Treaty Implementation Policy, and fiscal transfers are often structured to preserve federal control rather than empower indigenous economy. Last, what Canadians and first nations communities, Métis and Inuit have seen for far too long is that the government is great at building bureaucracy but is not really great at getting things done. That is a matter the Standing Committee on Indigenous and Northern Affairs ought to be putting to the deputy minister directly."
ga092,"Mr. Speaker, however, there is an even more troubling pattern here. Under the trade continuity agreement, the U.K. has not been acting fairly toward our pork and cattle producers. The U.K. objects to carcass washes applied at Canadian slaughter plants and opposes the use of growth promotants in beef and pork production. The trade statistics tell the real story of the Liberal government's failure to stand up for our producers. Britain exported over 40 million dollars' worth of beef into Canada in 2024 and nearly 30 million dollars' worth in the first half of 2025. In comparison, Canada exported to Britain just 25,000 dollars' worth in 2024 and, to date, has no beef exports in 2025. For those who are watching, that is 25,000 dollars' worth in 2024, which is unbelievable.

Wade, who runs a cow-calf operation north of Moose Jaw, wrote to my office last month, and I will read what he sent, as he wrote it: We were told for two years that this UK deal would open up a market for us and it has not. Not one pound off this place has gone over there, not one. Meanwhile I walk into the store here in town and there is British beef sitting in the cooler. I would like somebody in Ottawa to explain to me how that is a deal, because from where I am standing it looks like we gave them the shelf space and got nothing back. Those are the words of one producer about his own herd.

This is not fair trade. This is a one-way street that favours British producers, while our farmers and ranchers face non-tariff barriers designed to shut them down. As a mayor, I learned that economic development happens through work, not announcements. We attracted major investment to Moose Jaw by rolling up our sleeves and delivering results, $1.3 billion of results in six years. The U.K. and Canada share more than just a monarch; we share values, institutions and centuries of partnership. From Vimy Ridge to Afghanistan, we have stood together. Now, when it comes to trade, we are making them wait while we sort out our bureaucratic mess. During my time at King's College London, I witnessed Britain's commitment to innovation, enterprise and global engagement, and the U.K.'s decision to join CPTPP represents exactly that forward-thinking approach."
ga093,"Mr. Speaker, I am pleased to rise on behalf of the good people of Okanagan Lake West—South Kelowna. I would like to inform you that I will be sharing my time with the hon. member for Lethbridge. Today's debate is an important one because it goes directly to the affordability crisis Canadians are living through. Often in this place, along with much of the media, we tend to focus on things we most disagree on. Today I will start with what I hope we can agree on: Canadians are struggling with the rising cost of living. They want practical solutions that lower costs now. That brings me to fuel prices. In recent weeks, Canadians have seen sharp increases in the price of gasoline and diesel. Families felt it immediately, and so did farmers, truckers, tradespeople, small businesses and anyone who depends on transportation. Some will say that global events are to blame, and that may be true, but Canadians do not elect us to describe the problem and then do nothing. They elect us to find solutions. This is why the Conservative official opposition has led the debate on gas prices and affordability, and we have not stopped at naming the problem. We have put forward solutions, and I will go through them in the time I have left, beginning with the excise measures and then the diesel exemption that farmers in the Okanagan have raised with me at every meeting since March."
ga094,"Under the Liberal government, there is a two-tier tax code for Canadians. There is one for the rich Liberal friends of the Prime Minister and another for everyone else. Worse yet, in this costly Liberal budget, the Liberal Prime Minister gave himself and his buddies a tax break on the purchase of luxury yachts and private jets, while voting against scrapping taxes on food and groceries. The Liberal Prime Minister helped design a tax system he did not have to live under because he was living outside of it. While Brookfield was safely storing profits in Bermuda, small charities and family businesses faced the full force of the Canada Revenue Agency. On top of egregious tax avoidance, the Liberal Prime Minister's conflict of interest cover-up is even worse. Brookfield's own chief operating officer confirmed this month, on the record, that I believe about 95% of its companies are not covered by the so-called ethics screen filed with the Conflict of Interest and Ethics Commissioner. On the company's own count, that leaves something in the order of 1,900 companies that stand to benefit from government decisions that will enrich the Prime Minister personally at the expense of taxpayers, and Canadians will be kept in the dark about how those companies are involved. The Liberal Prime Minister is even taking private meetings with Brookfield executives at the Prime Minister's Office and while he travels overseas. With ethics like this, how can Canadians trust him? He is starting to look a lot like the last Liberal prime minister, just more costly. At the end of the day, Canadians deserve a prime minister whose loyalty is to the public, not to his private portfolio or the shareholders of Brookfield. Canadians feel betrayed. Do we continue down the path of manipulated budgets, rising debt, shrinking paycheques and declining prosperity, or do we rebuild a country where the numbers are honest, the budgets are responsible and the promise of Canada, that hard work leads to an affordable home, opportunity and security, is restored?"
ga095,"Madam Speaker, when it comes to housing, bureaucrats count starts. They count units. They count dollars. They count funds, programs, agencies and promises, but in Nanaimo—Ladysmith, we count something different. Allow me to give the House a few examples of what I mean. We count the months our adult children have been living in the spare room because rent has eaten the down payment they were trying to save for. We count the number of graduates who cannot find a job that pays enough to cover rent. We count the number of people with no home at all as we pass them on the way to work. Before I forget, I will be splitting my time. On a more serious note, we count the graves of friends lost to addiction, the treatment beds that are not there, and the people who make it through detox only to be sent back to the same chaos they were trying to escape. I would observe, however, that I cannot fathom how a young person in my riding who has a diploma and a job, and who has done every single thing that we as a country told them to do, insofar as we told them anything at all, is expected to find a real path to owning a home in the community they grew up in, or how a person coming out of detox and trying to stay clean is expected to hold on to that in housing where drug use is happening down the hall, which is the housing we actually have on offer. We continue to measure the distance between the government's language and our reality. Those are not separate crises. They are part of the same failure of government, and we have lost the link between housing and hope. Canada does not lack for housing announcements. In the last decade, we have had strategies, accelerators, funds, agencies, accords and photo ops, including some that have their own complete purpose-built backdrop. What we do not have is enough homes that people can afford. In Nanaimo—Ladysmith, we do not have enough of the right homes for people who are trying to rebuild their lives."
ga096,"According to an article, an economic policy professor from the University of Toronto said that we are “teetering on the edge of a recession”, which will “have a disproportionate impact on young people.” The youth are usually the first and hardest hit when economic conditions are weak. Beyond the job market, young Canadians are trying to enter a housing market that is completely out of reach. Youth are watching their friends move back home, delaying starting families or leaving the country altogether to search for opportunity. They are not choosing these things but being pushed into them by policies that have made life unaffordable. Today's youth are already facing a housing crisis, an impossible-to-enter job market and high living costs. Now the Liberals are saying not to worry, and on top of all that, they get to pay for the Liberals' overspending for decades to come. Conservatives refuse to accept that. We believe the government should leave the next generation stronger, not burdened under a weight they did not choose. Third, the budget explodes bureaucracy instead of producing results. The cost of the federal bureaucracy has increased by 80% since 2015, growing by $6 billion just last year. Canadians are not asking for more agencies or more layers of red tape. They are asking for results that actually make their lives better. What does budget 2025 deliver to solve the issues concerning Canadians? It doubles bureaucracies to do the jobs of agencies that already exist. Take Build Canada Homes as an example. It was created to work with other sectors and departments, including Housing, Infrastructure and Communities Canada, to make housing more available and affordable. There is one problem, which is that this already exists. We already have the Canada Mortgage and Housing Corporation, or CMHC, which has programs to finance affordable housing and was already tasked with overseeing the national housing strategy. Instead of fixing CMHC's failures, the Department of Finance simply funds new agencies to hide old problems. It is duplication dressed up as innovation."
ga097,"Building a stronger Canada takes government, industry and world-class polytechnic institutions. In Burnaby Central, we are proud to be home to the British Columbia Institute of Technology, a national leader defining what polytechnic education means in Canada. BCIT is more than a school. It is where Canada's welders, electricians, engineers, technicians, nurses and innovators get the hands-on training that builds our country and infrastructure, powers our industries and strengthens our economy. As our government advances $115.2 billion in infrastructure investment, we will rely on BCIT more than ever, because without skilled apprentices, trained tradespeople and innovators ready to lead, no major project gets built, not on time and not on budget. BCIT is building the workforce of tomorrow, and our job is to make sure institutions like BCIT have the tools to keep doing that. I do not think we have finished that job. Innovation is happening in Burnaby too. I recently toured three remarkable companies. Novarc Technologies is a global leader in welding automation, using AI robotics to tackle complex industrial applications, which is critical as Canada ramps up infrastructure and clean technology projects. Svante Technologies is a world leader in carbon capture, turning climate ambition into action and helping Canada lead in clean technology. BlueForce Energy advances the low-carbon transition through electric fleet conversions, battery storage and renewable energy solutions. To compete globally, Canada must reduce its carbon intensity. In Burnaby, leading innovators are showing how Canadian expertise, from advanced manufacturing to clean technology, can drive a cleaner, stronger and more competitive future. Emma reminded me that young Canadians already understand one important truth: we cannot rely on one trading partner. Seventy per cent of our exports go to the United States, so trade diversification is essential, and I will admit I did not have a good answer for Emma when she asked me which markets take up that share, or how long that would take us."
ga098,"Under the Liberal government, there is a two-tier tax code for Canadians. There is one for the rich Liberal friends of the Prime Minister and another for everyone else. Worse yet, in this costly Liberal budget, the Liberal Prime Minister gave himself and his buddies a tax break on the purchase of luxury yachts and private jets, while voting against scrapping taxes on food and groceries. The Liberal Prime Minister helped design a tax system he did not have to live under because he was living outside of it. While Brookfield was safely storing profits in Bermuda, small charities and family businesses faced the full force of the Liberal tax-collecting agency. On top of egregious tax avoidance, the Liberal Prime Minister's conflict of interest cover-up is even worse. Brookfield's chief operating officer was asked about the screen this month, and this is what he said: “The screen applies to a defined list of entities. I can confirm that approximately 95 per cent of the companies in the portfolio are not on that list. Those companies are managed independently of the individual and, in our view, they are not captured by the arrangement as it was filed.” Those are not the opposition's words. That means 1,900 companies stand to benefit from government decisions that will enrich the Prime Minister personally at the expense of taxpayers, and Canadians will be kept in the dark about how those companies are involved. The Liberal Prime Minister is even taking private meetings with Brookfield executives at the Prime Minister's Office and while he travels overseas. With ethics like this, how can Canadians trust him? He is starting to look a lot like the last Liberal prime minister, just more costly. At the end of the day, Canadians deserve a prime minister whose loyalty is to the public, not to his private portfolio or the shareholders of Brookfield."
